Unnamed: 0,datetime,open,high,low,close,volume,30_day_MA,150_day_MA,RSI,upper_band,middle_band,lower_band,trade_type,signals
818,2020-06-07 08:00:00,9655.0,9678.09,9373.0,9652.8928,113883.051,9652.651084120987,9622.730311692872,99.5750065330711,9788.553148040268,9494.20616,9199.859171959732,,0
819,2020-06-07 16:00:00,9495.7,9823.13,9455.0,9661.1652,107992.368,9659.462376824198,9631.77381482396,99.54722252523165,9790.162597571101,9516.062479999999,9241.962362428896,,0
820,2020-06-08 00:00:00,9743.92,9779.0,9701.0,9662.3652,37244.476,9661.78463536484,9638.971787806557,99.50070647968445,9784.718518173899,9537.39782,9290.077121826102,,0
821,2020-06-08 08:00:00,9724.99,9816.0,9631.0,9668.1004,75848.983,9666.837247072966,9645.825578910895,99.41699824323815,9779.305191640415,9556.65496,9334.004728359585,,0
822,2020-06-08 16:00:00,9706.64,9800.0,9661.1,9680.126,48992.96,9677.468249414593,9653.896266225978,99.34764556581955,9777.73964504648,9573.68362,9369.62759495352,,0
823,2020-06-09 00:00:00,9778.87,9890.0,9550.03,9689.4872,84024.779,9687.083409882918,9662.270603584571,99.20787059322832,9774.553710147922,9589.967820000002,9405.381929852081,,0
824,2020-06-09 08:00:00,9680.86,9750.0,9622.23,9695.6592,61037.906,9693.944041976583,9670.126743917614,99.07906588603069,9770.384950543339,9605.08216,9439.77936945666,,0
825,2020-06-09 16:00:00,9717.91,9832.52,9682.0,9704.8572,59360.134,9702.674568395318,9678.298615936998,98.95921048199672,9764.909113490578,9619.439699999999,9473.97028650942,,0
826,2020-06-10 00:00:00,9771.66,9811.25,9712.34,9685.518,44040.262,9688.949313679064,9679.997294540057,80.29407230401566,9753.328797564558,9631.62584,9509.922882435443,close,-1
827,2020-06-10 08:00:00,9749.0,9777.77,9706.0,9670.771200000001,36621.909,9674.406822735813,9677.826448765925,69.02596305474262,9740.57849592871,9641.18842,9541.79834407129,short,-1
828,2020-06-10 16:00:00,9757.58,10015.99,9681.21,9687.4548,112965.978,9684.845204547162,9680.091943173942,72.65616988748117,9730.477407573519,9649.969659999999,9569.46191242648,close,1
829,2020-06-11 00:00:00,9884.99,9970.1,9755.0,9698.8988,88866.313,9696.088080909434,9684.517085956544,73.90190228190836,9725.94863711971,9657.35058,9588.75252288029,long,1
830,2020-06-11 08:00:00,9801.0,9828.0,9503.0,9699.739599999999,130057.017,9699.009296181886,9688.098853966769,71.940140497001,9723.228988360199,9663.48288,9603.7367716398,,0
831,2020-06-11 16:00:00,9525.02,9572.64,9055.07,9688.6936,185123.283,9690.756739236378,9688.238794209881,63.63782187373282,9720.613429441833,9667.90748,9615.201530558166,close,-1
832,2020-06-12 00:00:00,9277.72,9461.0,9238.0,9679.497200000002,53021.194,9681.749107847278,9686.181948513438,59.83445363489415,9719.131373650696,9670.75048,9622.369586349305,short,-1
833,2020-06-12 08:00:00,9434.0,9550.0,9368.01,9670.340400000001,89278.234,9672.622141569456,9682.454525333806,53.36962781022734,9716.802083471985,9672.89102,9628.979956528014,,0
834,2020-06-12 16:00:00,9415.37,9484.98,9289.23,9655.5724,69311.912,9658.98234831389,9676.129319372909,47.73140182321406,9713.971762179468,9674.213319999999,9634.45487782053,,0
835,2020-06-13 00:00:00,9458.77,9472.0,9361.0,9641.3164,33491.519,9644.849589662777,9667.938044226341,41.53660645220001,9712.960931497411,9674.557840000001,9636.154748502591,,0
836,2020-06-13 08:00:00,9431.93,9464.0,9383.3,9627.6744,38112.583,9631.109437932555,9658.464245584848,33.59357600962852,9715.501064669596,9673.70676,9631.912455330403,,0
837,2020-06-13 16:00:00,9433.95,9497.85,9340.0,9618.1324,41844.973,9620.72780758651,9648.974399564882,27.70602805945805,9719.889306356748,9671.913120000001,9623.936933643254,,0
838,2020-06-14 00:00:00,9468.55,9477.0,9377.0,9609.9468,27647.484,9612.103001517302,9639.79143496138,23.5529346133048,9724.670479888495,9669.76582,9614.861160111506,,0
839,2020-06-14 08:00:00,9412.64,9437.26,9305.3,9602.1384,53265.612,9604.13132030346,9630.931897323408,18.03136647586426,9729.46516921962,9666.814480000001,9604.163790780382,,0
840,2020-06-14 16:00:00,9414.31,9429.16,9240.97,9589.7624,63065.427,9592.636184060691,9621.244956776722,18.848296988008926,9734.706049173847,9663.184340000002,9591.662630826157,,0
841,2020-06-15 00:00:00,9339.7,9368.32,8888.43,9567.792800000001,177367.943,9572.76147681214,9608.66797871161,18.00227697569818,9741.355792487517,9658.16896,9574.982127512485,,0
842,2020-06-15 08:00:00,9114.99,9310.85,9035.73,9553.1936,120850.874,9557.107175362427,9595.615183720642,7.734520004935817,9746.526706725057,9651.82234,9557.117973274944,,0
843,2020-06-15 16:00:00,9290.01,9490.83,9273.38,9550.2456,115646.91,9551.617915072486,9584.939987551079,0.5592850091915693,9748.002611693833,9644.86026,9541.717908306166,,0
844,2020-06-16 00:00:00,9422.01,9595.0,9370.0,9540.488000000001,83963.097,9542.713983014499,9574.480696362589,0.0,9747.260693873533,9637.101700000001,9526.942706126469,,0
845,2020-06-16 08:00:00,9500.0,9588.0,9400.0,9529.4744,96481.131,9532.1223166029,9563.89097957139,0.0,9743.58618446322,9628.332559999999,9513.078935536778,,0
846,2020-06-16 16:00:00,9449.16,9533.8,9425.9,9521.9796,45269.019,9524.00814332058,9554.029478495768,0.0,9741.377209568069,9620.15564,9498.934070431933,,0
847,2020-06-17 00:00:00,9519.13,9529.57,9416.0,9511.1736,52890.335,9513.740508664116,9543.945742379117,0.0,9740.189951518169,9612.17576,9484.161568481832,,0
848,2020-06-17 08:00:00,9508.71,9569.0,9355.0,9499.6772,79249.844,9502.489861732824,9533.5296147605,0.0,9735.028468034838,9602.78688,9470.545291965162,,0
849,2020-06-17 16:00:00,9392.99,9468.97,9231.03,9489.3008,95337.211,9491.938612346565,9523.122834816853,0.0,9725.693834663492,9592.30698,9458.920125336506,,0
850,2020-06-18 00:00:00,9458.45,9464.0,9394.27,9475.872800000001,33777.463,9479.085962469315,9512.00517956583,0.0,9714.112717923925,9581.11364,9448.114562076074,,0
851,2020-06-18 08:00:00,9435.97,9483.85,9373.3,9461.2552,57912.127,9464.821352493864,9500.06400790328,0.0,9702.903885890277,9569.74172,9436.579554109723,,0
852,2020-06-18 16:00:00,9383.91,9415.5,9272.41,9446.2156,66659.657,9449.936750498773,9487.393794278978,0.0,9691.62770410298,9558.07764,9424.527575897018,,0
853,2020-06-19 00:00:00,9381.99,9382.21,9239.0,9422.6156,73457.988,9428.079830099754,9472.151866213335,0.0,9681.336332297478,9545.6914,9410.046467702521,,0
854,2020-06-19 08:00:00,9295.0,9453.0,9270.08,9405.6616,76736.834,9410.14524601995,9456.507097692549,0.0,9672.222242732596,9533.19586,9394.169477267404,,0
855,2020-06-19 16:00:00,9377.15,9380.0,9257.0,9396.9408,69315.237,9399.581689203991,9442.491498235479,0.0,9662.917772000526,9520.97708,9379.036387999475,,0
856,2020-06-20 00:00:00,9307.0,9345.05,9283.34,9397.741600000001,30146.138,9398.109617840799,9431.962110415367,0.5098896173031875,9652.278214585618,9509.48044,9366.68266541438,,0
857,2020-06-20 08:00:00,9298.05,9385.0,9165.0,9390.634399999999,76136.712,9392.12944356816,9422.23794325881,0.49673475059105954,9640.705153816552,9498.10554,9355.505926183449,,0
858,2020-06-20 16:00:00,9256.39,9394.29,9235.83,9388.1604,48179.44,9388.954208713632,9414.219697786148,0.520239174893959,9627.473812662025,9487.01622,9346.558627337974,,0
859,2020-06-21 00:00:00,9353.84,9420.47,9337.94,9384.364,38027.676,9385.282041742727,9407.194827718818,0.5458312885114225,9612.719609139536,9476.127499999999,9339.535390860461,,0
860,2020-06-21 08:00:00,9364.0,9386.79,9325.7,9381.8868,30386.791,9382.565848348546,9401.239997667331,0.565159949864551,9597.467483494353,9465.73372,9333.999956505648,,0
861,2020-06-21 16:00:00,9369.99,9375.0,9279.0,9376.268399999999,42185.091,9377.527889669707,9395.364327627958,0.5866374422379579,9584.453526105173,9456.1575,9327.861473894825,,0
862,2020-06-22 00:00:00,9293.39,9450.0,9273.0,9374.196,61267.005,9374.862377933941,9390.383544656674,0.6301403494421578,9571.925457100211,9447.20762,9322.489782899787,,0
863,2020-06-22 08:00:00,9416.74,9508.0,9405.51,9377.2828,62545.413,9376.798715586789,9387.301016502162,3.2452593302472366,9557.024139044823,9438.55948,9320.094820955177,close,1
864,2020-06-22 16:00:00,9489.82,9795.0,9472.3,9388.1904,136749.229,9385.912063117357,9387.510283207535,12.616054191594444,9541.110791618541,9430.944599999999,9320.778408381457,,0
865,2020-06-23 00:00:00,9686.99,9723.23,9612.0,9401.3312,52411.581,9398.247372623471,9390.76226362929,24.125185671353933,9525.058817062352,9424.53744,9324.016062937648,long,1
866,2020-06-23 08:00:00,9668.14,9698.0,9585.0,9424.576399999998,70661.735,9419.310594524693,9398.718531010632,41.274628714467596,9509.142071774671,9419.66728,9330.192488225328,,0
867,2020-06-23 16:00:00,9695.88,9700.0,9592.74,9438.2424,41600.183,9434.456038904938,9408.018264890483,56.84979783917605,9495.138138018667,9416.02072,9336.903301981334,,0
868,2020-06-24 00:00:00,9631.65,9678.0,9503.0,9442.122,55915.958,9440.588807780987,9416.042673151545,68.05091827964638,9483.105623472076,9413.142960000001,9343.180296527926,,0
869,2020-06-24 08:00:00,9518.88,9555.83,9210.0,9432.3416,172587.309,9433.991041556197,9419.877714762946,67.34435507893903,9471.263553571154,9410.295,9349.326446428846,close,-1
870,2020-06-24 16:00:00,9255.48,9348.76,9230.0,9426.2912,71946.984,9427.831168311239,9421.38677011284,63.303337110818745,9461.105684595032,9407.81592,9354.526155404967,,0
871,2020-06-25 00:00:00,9298.78,9310.23,9005.0,9412.303999999998,113300.741,9415.409433662247,9419.249647733348,59.48902808138528,9452.459806349043,9405.36836,9358.276913650958,short,-1
872,2020-06-25 08:00:00,9169.44,9333.12,9157.74,9401.3732,99677.6,9404.18044673245,9415.043424737265,55.38685836176335,9446.120836385882,9403.12624,9360.131643614117,,0
873,2020-06-25 16:00:00,9235.44,9350.9,9207.64,9395.5212,59588.161,9397.25304934649,9410.449960093201,54.47380323798575,9443.878748825437,9401.771519999998,9359.66429117456,,0
874,2020-06-26 00:00:00,9246.75,9297.16,9087.04,9382.9384,72416.11,9385.801329869297,9403.976651835976,50.39005818973789,9443.519722043851,9400.63536,9357.75099795615,,0
875,2020-06-26 08:00:00,9143.66,9258.88,9038.52,9371.454,129705.092,9374.32346597386,9396.324263168686,48.288717135009016,9444.17877625964,9399.36102,9354.543263740361,,0
876,2020-06-26 16:00:00,9148.85,9218.33,9087.42,9362.5112,47227.468,9364.873653194772,9388.368248305465,46.04003882421225,9445.358161315078,9397.5995,9349.840838684922,,0
877,2020-06-27 00:00:00,9159.99,9195.75,9102.91,9354.226,37715.356,9356.355530638955,9380.334778115943,42.452034632487894,9447.284206009785,9395.77908,9344.273953990216,,0
878,2020-06-27 08:00:00,9174.37,9195.0,9107.34,9347.626400000001,44372.995,9349.372226127793,9372.638689147487,36.33538866191676,9449.532364287015,9393.75238,9337.972395712985,,0
879,2020-06-27 16:00:00,9130.0,9147.0,8816.4,9332.8604,155751.814,9336.162765225557,9363.279091701019,27.184370259988654,9453.18949433652,9391.1772,9329.16490566348,,0
880,2020-06-28 00:00:00,9008.0,9036.68,8932.68,9321.4496,38611.886,9324.392233045111,9353.436858359602,12.694149821297657,9457.527313704812,9388.155340000001,9318.78336629519,,0
881,2020-06-28 08:00:00,9021.73,9173.9,9000.43,9315.6828,68150.814,9317.424686609022,9344.553550510283,2.9770071547622052,9461.610217230786,9385.126059999999,9308.641902769212,,0
882,2020-06-28 16:00:00,9153.97,9188.0,9070.0,9310.0028,47080.191,9311.487177321804,9336.423962154922,0.0,9465.399363398841,9381.9164,9298.433436601159,,0
883,2020-06-29 00:00:00,9114.01,9146.0,9061.0,9299.6412,38641.515,9302.010395464362,9327.769194589058,0.0,9469.284124012296,9378.034319999999,9286.784515987702,,0
884,2020-06-29 08:00:00,9095.0,9136.66,9022.0,9289.9524,75149.082,9292.363999092873,9318.871125273985,0.0,9472.301944007362,9373.12242,9273.942895992637,,0
885,2020-06-29 16:00:00,9121.78,9233.0,9101.0,9282.7316,62869.928,9284.658079818573,9310.367707562458,0.0,9473.216486161553,9367.19244,9261.168393838449,,0
886,2020-06-30 00:00:00,9189.99,9205.0,9111.8,9276.7636,37226.979,9278.342495963714,9302.460858724233,0.0,9469.526088226614,9359.8018,9250.077511773385,,0
887,2020-06-30 08:00:00,9144.31,9188.0,9063.97,9266.870799999999,69132.225,9269.165139192743,9294.086727259706,0.0,9461.926798043909,9351.23322,9240.539641956091,,0
888,2020-06-30 16:00:00,9169.22,9180.0,9095.0,9252.832799999998,37110.628,9256.099267838546,9284.379920845657,0.0,9452.110264631101,9341.768759999999,9231.427255368897,,0
889,2020-07-01 00:00:00,9138.88,9162.88,9090.0,9230.8112,34614.078,9235.86881356771,9271.775515940797,0.0,9443.998064922256,9331.69224,9219.386415077744,,0
890,2020-07-01 08:00:00,9136.45,9268.95,9135.0,9214.636,78342.809,9218.882562713541,9258.330923954727,0.0,9435.746799068223,9321.109480000001,9206.472160931778,,0
891,2020-07-01 16:00:00,9263.75,9293.0,9210.0,9196.132000000001,48685.298,9200.68211254271,9243.695883024202,0.0,9429.411230634994,9310.300879999999,9191.190529365003,,0
892,2020-07-02 00:00:00,9233.29,9262.99,9177.0,9179.2404,39832.236,9183.528742508543,9228.529887018507,0.0,9423.845409809528,9299.19424,9174.543070190473,,0
893,2020-07-02 08:00:00,9209.38,9258.0,9011.0,9160.4648,98316.66,9165.077588501708,9212.514572425916,0.0,9418.034795250289,9287.44142,9156.84804474971,,0
894,2020-07-02 16:00:00,9049.62,9150.0,8936.0,9153.7548,92598.623,9156.019357700343,9198.68874361982,0.0,9411.423564591665,9275.982240000001,9140.540915408337,,0
895,2020-07-03 00:00:00,9087.72,9121.77,9065.82,9145.974400000001,25317.364,9147.983391540069,9186.28536865045,0.0,9404.166461953186,9264.70826,9125.250058046813,,0
896,2020-07-03 08:00:00,9103.88,9124.52,9036.06,9143.1268,45050.982,9144.098118308013,9176.130411320932,0.0,9395.302463414513,9253.739039999999,9112.175616585484,,0
897,2020-07-03 16:00:00,9098.24,9113.0,9041.0,9136.0096,26578.992,9137.627303661602,9166.690220421888,0.0,9385.415320312077,9242.82822,9100.241119687922,,0
898,2020-07-04 00:00:00,9058.07,9097.7,9045.37,9129.116,20757.618,9130.81826073232,9157.849227381445,0.0,9374.164953220312,9231.9027,9089.64044677969,,0
899,2020-07-04 08:00:00,9074.41,9085.0,9042.84,9126.0204,23743.603,9126.979972146464,9150.360091526987,0.0,9362.991413010594,9221.5607,9080.129986989406,,0
900,2020-07-04 16:00:00,9066.49,9194.0,9062.0,9125.5536,55714.217,9125.838874429292,9144.523269991225,0.0,9351.18830251472,9211.7659,9072.34349748528,,0
901,2020-07-05 00:00:00,9137.18,9146.35,9040.0,9121.6548,34068.637,9122.49161488586,9139.142453522702,0.0,9337.99972066548,9202.0645,9066.12927933452,,0
902,2020-07-05 08:00:00,9062.51,9076.02,8986.51,9115.8356,54185.144,9117.166802977172,9133.658487987948,0.0,9323.482456394402,9192.35614,9061.229823605598,,0
903,2020-07-05 16:00:00,9028.98,9100.0,8900.0,9113.51,51291.785,9114.241360595435,9128.9176672849,0.0,9308.409201683542,9183.04958,9057.68995831646,,0
904,2020-07-06 00:00:00,9071.87,9238.23,9058.1,9121.178399999999,61506.627,9119.790992119086,9127.096663217864,7.048524556409831,9292.148790473595,9174.61088,9057.072969526405,close,1
905,2020-07-06 08:00:00,9199.72,9320.0,9171.0,9132.4288,73173.768,9129.901238423818,9128.35128363719,18.631722420937535,9274.291284966612,9167.09574,9059.90019503339,long,1
906,2020-07-06 16:00:00,9302.99,9379.0,9255.1,9139.8576,64963.433,9137.866327684764,9131.058652193145,28.61443558721875,9254.684395980541,9160.25044,9065.816484019459,,0
907,2020-07-07 00:00:00,9339.59,9380.0,9237.05,9145.7372,47534.94,9144.163025536953,9134.512428147698,40.70015912707411,9234.283818146998,9154.193759999998,9074.103701852999,,0
908,2020-07-07 08:00:00,9260.99,9295.55,9220.0,9152.9368,46145.33,9151.18204510739,9138.847574465886,49.486642668152065,9214.478023963818,9149.19896,9083.919896036181,,0
909,2020-07-07 16:00:00,9274.99,9286.49,9201.23,9158.405999999999,34153.705,9156.961209021478,9143.4495569445,58.034860212717454,9198.699274129647,9145.578700000002,9092.458125870357,,0
910,2020-07-08 00:00:00,9258.51,9320.0,9233.47,9162.140800000001,41358.651,9161.104881804296,9147.847496486971,62.149893415261865,9185.925493141984,9142.95394,9099.982386858015,,0
911,2020-07-08 08:00:00,9282.86,9470.0,9264.53,9172.8052,89212.681,9170.465136360861,9153.719897313566,72.49262789321658,9179.643609689414,9141.7876,9103.931590310585,,0
912,2020-07-08 16:00:00,9410.91,9466.0,9381.64,9183.472000000002,39671.669,9180.870627272174,9160.720392063315,81.76187359760709,9180.772745694647,9141.99918,9103.225614305355,,0
913,2020-07-09 00:00:00,9436.08,9440.81,9360.0,9194.0804,35790.218,9191.438445454436,9168.569805695475,86.55963421027833,9188.297807646204,9143.67996,9099.062112353795,,0
914,2020-07-09 08:00:00,9404.08,9435.0,9164.33,9197.0624,107961.527,9195.937609090888,9175.273945531833,87.4015649190352,9196.338650967522,9145.845340000002,9095.352029032481,,0
915,2020-07-09 16:00:00,9210.99,9255.25,9190.32,9195.9636,44604.111,9195.958401818178,9180.142099524342,90.03879477563538,9203.590387530045,9148.3448,9093.099212469957,,0
916,2020-07-10 00:00:00,9236.29,9239.0,9121.42,9192.7804,52462.497,9193.416000363635,9183.11581728332,92.67125110913813,9209.445560551867,9150.82748,9092.209399448133,close,-1
917,2020-07-10 08:00:00,9153.85,9249.55,9152.0,9194.2276,51041.173,9194.065280072728,9185.730354393127,95.20393899750793,9214.981486710969,9153.738379999999,9092.495273289029,long,1
918,2020-07-10 16:00:00,9245.43,9317.24,9207.0,9203.7788,37346.204,9201.836096014546,9189.977047477096,95.30299107985036,9221.436915940849,9157.471520000001,9093.506124059153,,0
919,2020-07-11 00:00:00,9288.39,9301.74,9254.0,9211.0692,21309.867,9209.22257920291,9194.93990689425,95.0896973088503,9228.146593829364,9161.72396,9095.301326170635,,0
920,2020-07-11 08:00:00,9269.97,9271.7,9178.91,9215.8704,35258.363,9214.540835840582,9199.864728801484,94.93714588397654,9234.561832597923,9166.2398,9097.917767402076,,0
921,2020-07-11 16:00:00,9223.92,9254.27,9202.35,9221.2804,18408.291,9219.932487168116,9204.903710259958,94.90887819354235,9240.378274049162,9171.22108,9102.063885950836,,0
922,2020-07-12 00:00:00,9233.5,9295.0,9231.03,9229.228000000001,24246.53,9227.368897433624,9210.627072551732,94.95375651698319,9245.519783332846,9176.8907,9108.261616667154,,0
923,2020-07-12 08:00:00,9256.21,9349.0,9180.17,9234.8256,58380.45,9233.334259486724,9216.32084371603,94.9613807840561,9249.409048587031,9182.956479999999,9116.503911412967,,0
924,2020-07-12 16:00:00,9214.35,9332.0,9155.0,9244.1936,45214.902,9242.021731897345,9222.87913931226,95.27460691615573,9254.242807318411,9189.107240000001,9123.971672681591,,0
925,2020-07-13 00:00:00,9300.7,9320.0,9237.32,9249.5044,29121.909,9248.007866379468,9229.143906532903,94.97790371461427,9259.691370298602,9194.961019999999,9130.230669701396,,0
926,2020-07-13 08:00:00,9269.96,9345.0,9265.0,9258.6148,52664.47,9256.493413275894,9236.078234407512,94.884525510471,9266.13180657686,9200.89888,9135.665953423142,,0
927,2020-07-13 16:00:00,9290.29,9320.0,9200.0,9267.1036,54331.28,9264.981562655179,9243.378320429274,94.75162770630568,9273.167221829986,9206.967200000001,9140.767178170016,,0
928,2020-07-14 00:00:00,9241.18,9245.47,9152.0,9271.4516,39081.131,9270.157592531035,9249.983797975327,94.83805326376684,9279.940871884017,9212.892940000002,9145.845008115986,,0
929,2020-07-14 08:00:00,9180.56,9244.44,9116.0,9272.294800000001,57393.067,9271.867358506208,9255.233445510545,96.15079518631806,9285.495787086844,9218.58738,9151.678972913158,,0
930,2020-07-14 16:00:00,9220.78,9279.0,9211.0,9270.341999999999,33230.08,9270.647071701242,9258.788399508063,97.60296168273533,9289.163527844188,9223.997440000001,9158.831352155814,close,-1
931,2020-07-15 00:00:00,9254.17,9272.56,9216.01,9265.8712,18682.25,9266.826374340248,9260.454940800282,92.39727875697514,9291.681463662737,9228.650740000001,9165.620016337265,,0
932,2020-07-15 08:00:00,9227.83,9248.0,9190.0,9263.6,42409.019,9264.24527486805,9261.194954729626,88.73888108917298,9293.753181741446,9232.65714,9171.561098258553,,0
933,2020-07-15 16:00:00,9204.2,9234.0,9156.0,9260.4924,43016.439,9261.24297497361,9261.02964773442,83.83852768800777,9295.44300477708,9235.97774,9176.51247522292,,0
934,2020-07-16 00:00:00,9197.75,9223.0,9080.0,9255.1204,48072.836,9256.344914994723,9259.639236502791,76.6648369266878,9295.967942160174,9238.88064,9181.793337839825,short,-1
935,2020-07-16 08:00:00,9124.2,9140.98,9044.02,9248.7264,69977.825,9250.250102998945,9257.07151026684,68.39968464578865,9295.019259756002,9241.51878,9188.018300243999,,0
936,2020-07-16 16:00:00,9123.0,9150.0,9091.25,9237.569599999999,30038.789,9240.105700599788,9252.482825498171,55.36147675853404,9292.17701420327,9243.75824,9195.33946579673,,0
937,2020-07-17 00:00:00,9132.0,9138.89,9087.0,9224.526399999999,19740.67,9227.642260119957,9245.904843028013,43.95853473115104,9288.817404488154,9245.27318,9201.728955511846,,0
938,2020-07-17 08:00:00,9110.0,9187.0,9096.9,9214.210799999999,43179.849,9216.897092023992,9238.447421139068,32.60559817694897,9287.455361162498,9245.79478,9204.134198837502,,0
939,2020-07-17 16:00:00,9146.19,9175.03,9128.33,9211.8384,18020.065,9212.8501384048,9232.186474988699,27.376908181456784,9287.360046462743,9245.83324,9204.306433537256,,0
940,2020-07-18 00:00:00,9151.7,9163.88,9121.98,9207.676800000001,15558.204,9208.711467680962,9226.419492638415,17.471710643952164,9288.333612164919,9245.42356,9202.51350783508,,0
941,2020-07-18 08:00:00,9132.23,9210.0,9125.05,9208.378400000001,28590.675,9208.445013536193,9222.17452966467,8.357301292853421,9289.563733341321,9244.77846,9199.993186658678,,0
942,2020-07-18 16:00:00,9171.25,9205.02,9151.2,9205.428399999999,19084.717,9206.031722707237,9218.234263861217,2.2351865356365153,9291.2837026053,9243.58848,9195.8932573947,,0
943,2020-07-19 00:00:00,9171.79,9182.45,9142.63,9200.174,14475.652,9201.34554454145,9213.984790011518,0.9542462325231327,9293.26438807787,9241.8559,9190.44741192213,,0
944,2020-07-19 08:00:00,9157.02,9161.0,9108.0,9194.3548,24713.008,9195.75294890829,9209.365968832337,0.9065723914081474,9294.95674527839,9239.36396,9183.77117472161,,0
945,2020-07-19 16:00:00,9124.5,9239.59,9120.68,9193.8184,36365.919,9194.205309781657,9205.707717342375,0.955129601394475,9295.511685809955,9236.57966,9177.647634190043,,0
946,2020-07-20 00:00:00,9210.68,9221.0,9170.0,9191.808,19434.231,9192.287461956332,9202.437195614757,0.958532799965468,9294.442122020186,9233.239319999999,9172.036517979812,,0
947,2020-07-20 08:00:00,9183.24,9193.98,9131.01,9188.4584,28643.841,9189.224212391266,9199.148067234813,0.9553741155712885,9291.447405557965,9229.30706,9167.166714442033,,0
948,2020-07-20 16:00:00,9172.48,9203.83,9145.0,9186.3296,24351.619,9186.908522478252,9196.13195729721,0.9995156281167965,9286.695730411797,9225.050959999999,9163.4061895882,,0
949,2020-07-21 00:00:00,9161.28,9377.89,9152.62,9186.896799999999,64797.296,9186.89914449565,9193.95897910963,1.9711902956782694,9280.445891840242,9220.78106,9161.116228159757,,0
950,2020-07-21 08:00:00,9315.0,9439.6,9300.01,9189.6368,87061.49,9189.08926889913,9192.941995789715,7.164917498358051,9273.12328607173,9216.7458,9160.368313928271,close,1
951,2020-07-21 16:00:00,9338.44,9389.94,9320.67,9193.546,27352.561,9192.654653779826,9193.084114427429,16.912876684241482,9265.365600365718,9213.12954,9160.893479634282,,0
952,2020-07-22 00:00:00,9388.0,9389.06,9272.0,9195.9556,30338.494,9195.295410755965,9193.759758091563,26.542004194252314,9256.718234072796,9209.747319999999,9162.776405927201,long,1
953,2020-07-22 08:00:00,9301.44,9356.21,9292.56,9202.2744,30377.104,9200.878602151193,9195.76320324649,38.84191073528637,9247.336145183937,9206.83642,9166.336694816062,,0
954,2020-07-22 16:00:00,9338.53,9543.0,9327.0,9214.172799999998,65883.304,9211.513960430237,9200.094873070844,56.41978432054363,9238.598805684995,9204.78904,9170.979274315005,,0
955,2020-07-23 00:00:00,9518.25,9532.36,9463.0,9223.8128,35524.246,9221.353032086048,9205.675561760057,62.96311227574878,9231.939444540956,9203.54336,9175.147275459043,,0
956,2020-07-23 08:00:00,9495.18,9599.92,9439.86,9235.7956,59233.765,9232.90708641721,9212.76262958122,72.14489067276543,9231.410897622969,9203.45466,9175.49842237703,,0
957,2020-07-23 16:00:00,9527.39,9678.32,9512.42,9251.8036,72232.136,9248.024297283442,9221.948740267992,82.54579013192219,9239.05844066874,9204.81852,9170.578599331262,,0
958,2020-07-24 00:00:00,9604.41,9608.14,9470.0,9264.484,43102.988,9261.19205945669,9231.957036675522,90.68781939113211,9250.652656848424,9207.332180000001,9164.011703151578,,0
959,2020-07-24 08:00:00,9514.3,9570.16,9490.0,9281.6812,38053.036,9277.583371891338,9243.656839810694,92.71803688044699,9265.457493966707,9210.82432,9156.191146033292,,0
960,2020-07-24 16:00:00,9554.76,9650.0,9515.0,9298.3492,52819.044,9294.196034378268,9256.525630443472,95.33745255238247,9282.506394690445,9215.35794,9148.209485309555,,0
961,2020-07-25 00:00:00,9539.7,9630.37,9526.31,9316.0564,31184.063,9311.684326875653,9270.532870339124,98.38550656930734,9301.435000707133,9220.741839999999,9140.048679292864,,0
962,2020-07-25 08:00:00,9574.68,9614.05,9555.0,9335.4512,27823.28,9330.69782537513,9285.8077714358,100.0,9322.396621719508,9227.242979999999,9132.08933828049,,0
963,2020-07-25 16:00:00,9594.86,9735.1,9575.96,9357.6632,74370.246,9352.270125075027,9302.714931097964,100.0,9345.660678008897,9235.117439999998,9124.5742019911,,0
964,2020-07-26 00:00:00,9701.54,9740.0,9655.2,9380.3952,26768.087,9374.770185015006,9320.992641427854,100.0,9370.708659179241,9244.41946,9118.130260820757,,0
965,2020-07-26 08:00:00,9719.98,10300.0,9705.0,9413.815999999999,187660.689,9406.006837003,9342.833431680123,100.0,9400.131280350413,9255.41934,9110.707399649587,,0
966,2020-07-26 16:00:00,9968.64,9995.99,9850.0,9444.5536,47570.01,9436.844247400599,9366.767588931858,100.0,9432.21552298771,9268.05662,9103.897717012289,,0
967,2020-07-27 00:00:00,9939.68,10360.0,9928.61,9484.401600000001,172601.914,9474.89012948012,9394.446179771421,100.0,9468.719518557846,9282.853780000001,9096.988041442157,,0
968,2020-07-27 08:00:00,10167.99,10458.58,10128.99,9530.5248,172768.076,9519.397865896022,9426.464678648732,100.0,9510.423805256329,9300.06354,9089.70327474367,,0
969,2020-07-27 16:00:00,10310.11,11488.0,10304.1,9607.448,399382.41,9589.837973179205,9469.048989554913,100.0,9565.191888204641,9321.0911,9076.990311795358,,0
970,2020-07-28 00:00:00,11047.58,11270.0,10837.39,9674.918,165839.72,9657.90199463584,9517.488756718461,100.0,9627.888073902483,9345.35516,9062.822246097516,,0
971,2020-07-28 08:00:00,10897.27,11198.0,10580.0,9754.1912,212380.908,9734.933358927168,9573.183449255293,100.0,9700.271516588069,9373.38742,9046.50332341193,,0
